"ShareName"	"Directories"	"Files"	"TotalSize"	"LT1Count"	"LT1Size"	"GE1Count"	"GE1Size"	"GE2Count"	"GE2Size"	"GE3Count"	"GE3Size"	"GE4Count"	"GE4Size"	"GE5Count"	"GE5Size"	"GE6Count"	"GE6Size"	"GE7Count"	"GE7Size"	"GE8Count"	"GE8Size"	"GE9Count"	"GE9Size"	"GE10Count"	"GE10Size"
"\\aplfs1\Xchange"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\arbfs1\Line"	"94255"	"1282934"	"7590597125559"	"13765"	"183020925820"	"1269169"	"7407576199739"	"1241691"	"6990883098860"	"1205143"	"6728103588079"	"1167293"	"6308974278492"	"1094771"	"5747832090212"	"971452"	"4888171439532"	"829723"	"3963441008270"	"700538"	"3290957078833"	"584959"	"2525908508862"	"524420"	"2018271442162"
"\\arbfs1\PD_DistMgmt"	"14429"	"231645"	"902814660327"	"3018"	"29953832686"	"228627"	"872860827641"	"175553"	"568457156074"	"150325"	"436394981374"	"137476"	"401016390284"	"113156"	"271179622050"	"81416"	"173228885960"	"62399"	"128536453836"	"44665"	"59553845829"	"42240"	"51790044523"	"40916"	"50163626623"
"\\arbfs1\SAS"	"6355"	"17571"	"21146031170"	"2"	"32054219"	"17569"	"21113976951"	"17559"	"21100430690"	"16876"	"18163129030"	"16718"	"17433367432"	"16468"	"16736263550"	"15947"	"14913189916"	"12618"	"8882117771"	"11514"	"7194833597"	"7874"	"5647876554"	"7748"	"5580034104"
"\\arbfs1\Shares$"	"5766"	"166328"	"28902834412"	"343"	"2959695236"	"165985"	"25943139176"	"163690"	"17789112384"	"145686"	"11330395035"	"139457"	"9984712920"	"135814"	"7950787612"	"103708"	"7079041762"	"86255"	"5752234156"	"82472"	"5197074477"	"80671"	"4967052475"	"72670"	"4502060766"
"\\arbfs1\Substation"	"58165"	"505152"	"981224025566"	"7356"	"32430306202"	"497796"	"948793719364"	"486315"	"905628699998"	"458908"	"839923921037"	"434321"	"781180675986"	"399044"	"699656484481"	"364597"	"565402235443"	"316317"	"426429967536"	"270876"	"336289840290"	"221125"	"232222178954"	"175776"	"169769497557"
"\\arbfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\arbfs1\Xchange"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\astfs1\Archived_Projects"	"99613"	"1050243"	"1203644153358"	"74"	"19410475"	"1050169"	"1203624742883"	"1050169"	"1203624742883"	"1050169"	"1203624742883"	"1050169"	"1203624742883"	"1050168"	"1203624728820"	"1050168"	"1203624728820"	"1049673"	"1203407911359"	"1049665"	"1203391452757"	"1049153"	"1040939329113"	"1046570"	"1038916288340"
"\\astfs1\Austin_Projects"	"245874"	"2149462"	"3691306795619"	"136890"	"288036519026"	"2012572"	"3403270276593"	"1888579"	"3224410011714"	"1762716"	"3041020600731"	"1614334"	"2844673838204"	"1440550"	"2508971335225"	"1227130"	"2211278002821"	"1029503"	"1485136150193"	"843759"	"1100393390248"	"676645"	"846287925655"	"480056"	"537875180353"
"\\astfs1\Austin_Resources"	"24172"	"184642"	"194929825862"	"3793"	"5902046407"	"180849"	"189027779455"	"176236"	"184149787811"	"170826"	"179266077638"	"157177"	"169064214965"	"128233"	"155151288255"	"111640"	"149670503239"	"104204"	"135613111848"	"94235"	"106605591239"	"84600"	"84477475186"	"74666"	"73246908162"
"\\astfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\astfs1\Xchange"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\at4fs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\at4fs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\at4fs1\Xchange"	"2"	"60"	"3183853580"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\atlfs1\FAC_Elec-Cntls"	"92"	"2083"	"484937204"	"0"	"0"	"2083"	"484937204"	"2083"	"484937204"	"2083"	"484937204"	"2083"	"484937204"	"2083"	"484937204"	"2082"	"484936639"	"2081"	"484936167"	"2081"	"484936167"	"2081"	"484936167"	"2081"	"484936167"
"\\atlfs1\FAC_Proj_Mgmt"	"28"	"95"	"53139411"	"0"	"0"	"95"	"53139411"	"95"	"53139411"	"95"	"53139411"	"95"	"53139411"	"95"	"53139411"	"94"	"53138885"	"94"	"53138885"	"94"	"53138885"	"93"	"53092293"	"92"	"53071056"
"\\atlfs1\FAC_Shared"	"57915"	"526283"	"816541392513"	"3317"	"18704218140"	"522966"	"797837174373"	"477721"	"717989614921"	"440437"	"653335188746"	"433590"	"646081979596"	"426869"	"638839713834"	"415684"	"615962860486"	"396429"	"575635456833"	"369139"	"523678100450"	"324344"	"463863556235"	"260412"	"299739308105"
"\\atlfs1\Generation"	"95095"	"990102"	"1691534224044"	"17330"	"4022335905"	"972772"	"1687511888139"	"966862"	"1685910298884"	"959788"	"1625385394826"	"950975"	"1541857634423"	"935215"	"1333649043117"	"925761"	"1295203998880"	"895446"	"1193136959789"	"883787"	"1015696559661"	"863197"	"891889318067"	"724799"	"679084584458"
"\\atlfs1\MultiDept"	"1262"	"24065"	"23306399509"	"5"	"1011983"	"24060"	"23305387526"	"24060"	"23305387526"	"24059"	"23305387000"	"24058"	"23305387000"	"24057"	"23305309013"	"24057"	"23305309013"	"24047"	"23301951317"	"24046"	"23301932373"	"24041"	"23296494933"	"24031"	"23295586233"
"\\atlfs1\PTE"	"2280"	"34252"	"47955285035"	"0"	"0"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"	"34252"	"47955285035"
"\\atlfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\atlfs1\Standards"	"305"	"14940"	"5933667758"	"2"	"10008115"	"14938"	"5923659643"	"14938"	"5923659643"	"14936"	"5922837274"	"14936"	"5922837274"	"14911"	"5830409892"	"14902"	"5784817375"	"14887"	"5635161141"	"14841"	"5406657442"	"14648"	"4936863436"	"14444"	"4425506924"
"\\atlfs1\Studies"	"9981"	"160536"	"129121452254"	"0"	"0"	"160536"	"129121452254"	"160536"	"129121452254"	"160536"	"129121452254"	"160536"	"129121452254"	"160536"	"129121452254"	"160536"	"129121452254"	"160535"	"129121440990"	"160535"	"129121440990"	"160535"	"129121440990"	"160535"	"129121440990"
"\\atlfs1\Substation"	"170021"	"1799198"	"2051751161995"	"135129"	"170254108187"	"1664069"	"1881497053808"	"1513922"	"1672997552829"	"1381706"	"1458693638077"	"1260008"	"1277243527045"	"1148608"	"1112086676557"	"1037318"	"947369399556"	"909953"	"794004023860"	"781890"	"663858865122"	"687707"	"548001922916"	"581132"	"440680809574"
"\\atlfs1\TanDpm"	"18961"	"166641"	"225364012550"	"0"	"0"	"166641"	"225364012550"	"166641"	"225364012550"	"166641"	"225364012550"	"166641"	"225364012550"	"166641"	"225364012550"	"166641"	"225364012550"	"166638"	"221727367686"	"157580"	"203749181135"	"150301"	"191651105350"	"135590"	"169948034714"
"\\atlfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\atlfs1\Xchange"	"60"	"1810"	"597696223"	"807"	"274758136"	"1003"	"322938087"	"826"	"259365113"	"697"	"211048058"	"502"	"150198419"	"429"	"91230042"	"425"	"89771026"	"334"	"75539758"	"330"	"70963502"	"325"	"70602606"	"324"	"70541166"
"\\augfs1\Projects"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\augfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\augfs1\Substation"	"2680"	"51396"	"114172713019"	"14127"	"37657750824"	"37269"	"76514962195"	"26897"	"48763683049"	"20818"	"39806057257"	"11537"	"27100880199"	"8942"	"18860522395"	"8032"	"15914286249"	"6372"	"7508812038"	"5431"	"6764867457"	"5130"	"6477347682"	"4779"	"5961484901"
"\\augfs1\Xchange"	"3"	"14"	"19417067"	"14"	"19417067"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ausfs1\Enviro"	"39131"	"146599"	"484838917724"	"16377"	"110470396312"	"130222"	"374368521412"	"119678"	"334392257128"	"111413"	"317977765681"	"103682"	"294627182818"	"100191"	"285287048778"	"95287"	"277260401514"	"84199"	"259284905115"	"79863"	"240649339977"	"71577"	"171861570626"	"56498"	"124558484563"
"\\ausfs1\Line"	"82647"	"512423"	"2796868798253"	"11284"	"77294652428"	"501139"	"2719574145825"	"482386"	"2665417994369"	"463033"	"2474225174642"	"396238"	"2174439656716"	"361237"	"1631909461306"	"326254"	"1395200085937"	"257864"	"901196939105"	"200507"	"408827877605"	"168390"	"267755533938"	"146440"	"195420374355"
"\\ausfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ausfs1\Substation"	"1175"	"175"	"158036975"	"0"	"0"	"175"	"158036975"	"175"	"158036975"	"175"	"158036975"	"175"	"158036975"	"175"	"158036975"	"171"	"157365700"	"134"	"151388708"	"123"	"142546185"	"3"	"145408"	"0"	"0"
"\\ausfs1\Xchange"	"8"	"4"	"786926100"	"4"	"786926100"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcdpwfs1\PW"	"115888"	"225123"	"373600363077"	"482"	"24989553"	"224641"	"373575373524"	"223669"	"373575187297"	"223161"	"373363556952"	"222892"	"373080674876"	"214238"	"367820517278"	"210714"	"363944724520"	"188862"	"305231206211"	"173880"	"283824656697"	"0"	"0"	"0"	"0"
"\\bdcdpwfs1\Shares$"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcdpwfs1\SQL_DB_Backups"	"5"	"3027"	"4997783552"	"0"	"0"	"3027"	"4997783552"	"3027"	"4997783552"	"2739"	"4419682304"	"1662"	"2346807296"	"861"	"1170026496"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcdpwfs1\Vault_Backup"	"692626"	"1384744"	"741391903251"	"382"	"54562695375"	"1384362"	"686829207876"	"1274112"	"639836403822"	"1057014"	"579241653942"	"1046976"	"570133880106"	"1019046"	"560734790196"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcdpwfs1\Vault_Filestore$"	"16502"	"32961"	"16353076378"	"0"	"0"	"32961"	"16353076378"	"30336"	"15234200091"	"25167"	"13791467951"	"24928"	"13574616193"	"24263"	"13350828338"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcfs1\AppsScm_Backups"	"7886"	"32264"	"22691269240"	"0"	"0"	"32264"	"22691269240"	"30164"	"8453841733"	"29684"	"7310721424"	"29113"	"5329447615"	"16945"	"2772587739"	"14505"	"1939484814"	"12574"	"1175026892"	"11644"	"586124401"	"1263"	"189568780"	"574"	"94577152"
"\\bdcfs1\ArcGIS_HA$"	"54710"	"93083"	"2295747598"	"3845"	"509312384"	"89238"	"1786435214"	"88528"	"1709571068"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcfs1\AUS_GIS"	"1830"	"45444"	"215097286055"	"30523"	"205341652608"	"14921"	"9755633447"	"3677"	"246664442"	"904"	"224348211"	"80"	"2693150"	"56"	"2598168"	"56"	"2598168"	"56"	"2598168"	"56"	"2598168"	"56"	"2598168"	"2"	"25252"
"\\bdcfs1\CAE"	"491646"	"6421951"	"8031338465297"	"108447"	"1228443070154"	"6313504"	"6802895395143"	"6193543"	"6615815269108"	"5607850"	"5058926412487"	"5521760"	"3884570701907"	"4512690"	"3040011874146"	"4112368"	"1551034315987"	"3887244"	"884949719884"	"3697434"	"714636658437"	"2155287"	"517089050342"	"2058393"	"286406186703"
"\\bdcfs1\CAE-Apps"	"6058"	"28204"	"176374527385"	"154"	"8841239087"	"28050"	"167533288298"	"27291"	"157381473342"	"25855"	"127397496336"	"24813"	"99497153489"	"24340"	"90978972607"	"23610"	"80628202378"	"23086"	"71053177574"	"21637"	"50693255948"	"20018"	"45595574588"	"19066"	"33592388637"
"\\bdcfs1\CMSoftware"	"98914"	"844638"	"3186527987158"	"33139"	"640696272552"	"811499"	"2545831714606"	"745151"	"1988830005652"	"678580"	"1583401506830"	"601339"	"1242419133423"	"524853"	"960706100581"	"458475"	"659992264783"	"425643"	"551517306074"	"376349"	"445276010101"	"343907"	"363148162871"	"293767"	"274676819741"
"\\bdcfs1\Env_GIS"	"1860964"	"28669109"	"69868244781840"	"3563569"	"8935516811756"	"25105540"	"60932727970084"	"22284895"	"50230089455281"	"20095504"	"44399250607570"	"16678054"	"39226570333888"	"14019284"	"32032656193873"	"10557592"	"24241657712297"	"6868605"	"19791767737179"	"5710886"	"16799932572905"	"4557221"	"13584641676606"	"3676260"	"10862177435703"
"\\bdcfs1\Facilities"	"699"	"25652"	"154191365200"	"0"	"0"	"25652"	"154191365200"	"25651"	"154191365200"	"25636"	"152217790688"	"11708"	"100007213170"	"2335"	"23218151119"	"452"	"1126287372"	"225"	"89156985"	"199"	"86462422"	"175"	"84209225"	"153"	"63037900"
"\\bdcfs1\Generation"	"7727"	"140244"	"368214758453"	"13666"	"103384157404"	"126578"	"264830601049"	"108469"	"173786046366"	"96343"	"107396427752"	"17231"	"19489754946"	"10606"	"10053337119"	"7285"	"7185553299"	"5037"	"5181941776"	"4799"	"3755298059"	"4395"	"1500561495"	"3888"	"1402521726"
"\\bdcfs1\IEB"	"13303"	"235075"	"3212916980298"	"22060"	"465901241915"	"213015"	"2747015738383"	"168827"	"1760293828931"	"140840"	"1269098146763"	"88740"	"500204254894"	"77960"	"484879054475"	"63957"	"328771085345"	"48881"	"157218612445"	"24171"	"85489620591"	"12990"	"50094435628"	"12048"	"49946506127"
"\\bdcfs1\PD_Scans"	"2219"	"451980"	"3960430616050"	"3"	"223744"	"451977"	"3960430392306"	"226069"	"1005500899685"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcfs1\Projects"	"12189"	"178901"	"943899473718"	"33190"	"349176948076"	"145711"	"594722525642"	"132904"	"492933182201"	"129701"	"490983544512"	"129042"	"488490512965"	"128529"	"484552301752"	"125903"	"484389817982"	"120016"	"438162781686"	"79372"	"252199996484"	"49349"	"79343787776"	"46452"	"69891102279"
"\\bdcfs1\Reference"	"2158"	"20765"	"2573443246715"	"2517"	"1493618441"	"18248"	"2571949628274"	"14373"	"2570012731126"	"14217"	"2569950142635"	"12988"	"2567938152393"	"12016"	"2567798257810"	"12015"	"2567798254507"	"10071"	"2509885793158"	"10071"	"2509885793158"	"10070"	"2509885547092"	"10061"	"2509885123333"
"\\bdcfs1\Shares$"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\bdcfs1\SQL_DB_Backups"	"7359"	"65937"	"1756888495935"	"19660"	"200021561330"	"46277"	"1556866934605"	"35689"	"1492924555552"	"34310"	"1212387979552"	"34180"	"1153256593381"	"33698"	"444575414245"	"33326"	"432915075650"	"30207"	"28602191250"	"30106"	"1217938512"	"6097"	"413172867"	"589"	"6953581"
"\\bdcfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\bdcfs1\Xchange"	"51"	"1249"	"3438386816"	"1130"	"246400196"	"119"	"3191986620"	"14"	"65096"	"7"	"34107"	"7"	"34107"	"6"	"29171"	"6"	"29171"	"5"	"24049"	"3"	"14778"	"3"	"14778"	"3"	"14778"
"\\bilfs1\Scada"	"145002"	"740646"	"1268915264882"	"7129"	"144962806389"	"733517"	"1123952458493"	"717305"	"925371888652"	"709010"	"889889653763"	"698004"	"860202410709"	"687895"	"816987682232"	"669046"	"738845870336"	"608554"	"604529006348"	"578333"	"499290335463"	"538578"	"390309200040"	"503152"	"329067958960"
"\\bilfs1\Shares$"	"5962"	"167714"	"36436508768"	"343"	"2959695236"	"167371"	"33476813532"	"165076"	"25322786740"	"147072"	"18864069391"	"140843"	"17518387276"	"137200"	"15484461968"	"105094"	"14612716118"	"87641"	"13285908512"	"83858"	"12730748833"	"82057"	"12500726831"	"74056"	"12035735122"
"\\bilfs1\Substation"	"288406"	"3610742"	"8048532618510"	"64818"	"224127407671"	"3545924"	"7824405210839"	"3446019"	"7399464381235"	"3323460"	"6817262158393"	"3176395"	"6005825756346"	"3020055"	"5357209012374"	"2765619"	"4618521605523"	"2405547"	"3716595946892"	"1985546"	"2873456903738"	"1669849"	"2121469728533"	"1387184"	"1546323830146"
"\\bilfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\bilfs1\Xchange"	"8"	"2"	"33367462"	"2"	"33367462"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\birfs1\Hardy_Archive"	"2675712"	"1481056"	"2250592244896"	"22"	"350572952"	"1481034"	"2250241671944"	"1478895"	"2248153811048"	"1425070"	"2055277696140"	"1380658"	"1854560477379"	"1337514"	"1759663499888"	"1209219"	"1495015303234"	"1066604"	"1143366791298"	"951288"	"966680259221"	"817753"	"749630783513"	"674069"	"602073356055"
"\\birfs1\Projects"	"1324"	"18210"	"79022563500"	"11623"	"14941189281"	"6587"	"64081374219"	"5121"	"15813553002"	"4324"	"12984251040"	"2880"	"7007858196"	"2354"	"1701660988"	"2308"	"1661643058"	"2278"	"1658148868"	"2233"	"1657659251"	"1873"	"476924836"	"911"	"455294169"
"\\birfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\birfs1\Xchange"	"2"	"60"	"3183853580"	"0"	"0"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\boifs1\Accounting"	"20927"	"85704"	"76048790234"	"9746"	"34862942662"	"75958"	"41185847572"	"70592"	"37478624849"	"63654"	"33361330855"	"58771"	"30320195350"	"55376"	"28829635813"	"52775"	"22955737272"	"50107"	"21065886982"	"47695"	"19655541538"	"44275"	"17057726825"	"41455"	"13979292688"
"\\boifs1\AEP_OE_Projects"	"6947"	"37848"	"293776132401"	"38"	"24070718326"	"37810"	"269705414075"	"37809"	"269705356857"	"37778"	"251121707001"	"37726"	"250948030709"	"37252"	"226755594163"	"33184"	"169255693806"	"21504"	"56859834677"	"3582"	"5158659478"	"3018"	"3164184375"	"2318"	"2543499773"
"\\boifs1\Archive"	"4979"	"38268"	"31712446194"	"0"	"0"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"	"38268"	"31712446194"
"\\boifs1\BKK_Data"	"372619"	"1768241"	"2448331826667"	"948"	"378354954"	"1767293"	"2447953471713"	"1767293"	"2447953471713"	"1767293"	"2447953471713"	"1767293"	"2447953471713"	"1767293"	"2447953471713"	"1767293"	"2447953471713"	"1767293"	"2447953471713"	"1767290"	"2447953068769"	"1767248"	"2394167376547"	"1701072"	"2196352687824"
"\\boifs1\BMoffetHold$"	"51"	"25898"	"46793002838"	"0"	"0"	"25898"	"46793002838"	"25898"	"46793002838"	"25888"	"5508458496"	"25888"	"5508458496"	"25888"	"5508458496"	"25888"	"5508458496"	"25888"	"5508458496"	"25888"	"5508458496"	"25888"	"5508458496"	"24225"	"5390316544"
"\\boifs1\CAD_Standards"	"17559"	"242215"	"177548412253"	"82033"	"24912184645"	"160182"	"152636227608"	"156859"	"143892390678"	"154626"	"139877599965"	"145670"	"125742236803"	"136230"	"117226688630"	"126888"	"109321447320"	"105388"	"88085025253"	"91429"	"72246703700"	"77961"	"54461574069"	"61696"	"38199941906"
"\\boifs1\CDLibrary"	"32234"	"184639"	"261725296602"	"6"	"2335116401"	"184633"	"259390180201"	"184606"	"254764133078"	"184583"	"254417573227"	"184578"	"254381709902"	"184557"	"242976468402"	"184551"	"241047257151"	"184514"	"233943477016"	"184509"	"233477559684"	"184505"	"233265190943"	"184490"	"233263225931"
"\\boifs1\Civil"	"10569"	"135686"	"414423325569"	"7087"	"103210673943"	"128599"	"311212651626"	"125464"	"268233203960"	"123019"	"247008153783"	"119478"	"222475809410"	"118589"	"215971219742"	"117903"	"193938304407"	"117415"	"191361776905"	"116720"	"178146933357"	"115950"	"174075741049"	"113188"	"164487836262"
"\\boifs1\DRP"	"24"	"525"	"40880638180"	"0"	"0"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"	"525"	"40880638180"
"\\boifs1\Enviro"	"49418"	"897518"	"1302386167365"	"18406"	"85871613430"	"879112"	"1216514553935"	"876163"	"1205383250691"	"873431"	"1195961663191"	"863104"	"1170131404241"	"838479"	"1100887962338"	"822681"	"1000511141031"	"763557"	"851367812535"	"745315"	"780520981011"	"728696"	"707110978759"	"695826"	"578694416162"
